日期,风格因子,风格指数名称,风格收益,沪深300收益,中证全指收益,相对沪深300超额收益,相对中证全指超额收益,主口径超额收益,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2017-10-18,低波,300SNLV,0.010713853421399522,0.00834804542958456,-0.006743819477378454,0.002365807991814961,0.017457672898777976,0.002365807991814961,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055153138124295786,0.03191473049680904,0.09988193349500697,-0.11696759672470824,低波动,3.7366,14.650000000000007,33.010000000000026,利率上行,高利率
2017-10-18,质量,盈利质量,-0.025544534764237903,0.00834804542958456,-0.006743819477378454,-0.033892580193822464,-0.01880071528685945,-0.033892580193822464,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055153138124295786,0.03191473049680904,0.09988193349500697,-0.11696759672470824,低波动,3.7366,14.650000000000007,33.010000000000026,利率上行,高利率
2017-10-18,规模,中证500,-0.013824057383472699,0.00834804542958456,-0.006743819477378454,-0.02217210281305726,-0.007080237906094244,-0.02217210281305726,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055153138124295786,0.03191473049680904,0.09988193349500697,-0.11696759672470824,低波动,3.7366,14.650000000000007,33.010000000000026,利率上行,高利率
2017-10-18,动量,300动量,0.02663755224232922,0.00834804542958456,-0.006743819477378454,0.01828950681274466,0.033381371719707675,0.01828950681274466,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055153138124295786,0.03191473049680904,0.09988193349500697,-0.11696759672470824,低波动,3.7366,14.650000000000007,33.010000000000026,利率上行,高利率
2017-10-25,价值,300价值,0.012370444667335168,0.009479450904396947,0.005160061972255159,0.002890993762938221,0.007210382695080009,0.002890993762938221,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-10-25,成长,300成长,0.010534349889186112,0.009479450904396947,0.005160061972255159,0.0010548989847891654,0.005374287916930953,0.0010548989847891654,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-10-25,红利,中证红利,0.011288163749001656,0.009479450904396947,0.005160061972255159,0.0018087128446047096,0.006128101776746497,0.0018087128446047096,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-10-25,低波,300SNLV,0.005389151783113277,0.009479450904396947,0.005160061972255159,-0.004090299121283669,0.00022908981085811853,-0.004090299121283669,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-10-25,质量,盈利质量,0.009991636119159208,0.009479450904396947,0.005160061972255159,0.0005121852147622619,0.00483157414690405,0.0005121852147622619,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-10-25,规模,中证500,0.004623304428040154,0.009479450904396947,0.005160061972255159,-0.004856146476356793,-0.0005367575442150052,-0.004856146476356793,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-10-25,动量,300动量,0.011259119128744333,0.009479450904396947,0.005160061972255159,0.001779668224347386,0.006099057156489174,0.001779668224347386,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-11-01,价值,300价值,0.013284745392457609,0.010153013667809407,-0.002054315935953177,0.0031317317246482013,0.015339061328410786,0.0031317317246482013,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-01,成长,300成长,0.01602549007637144,0.010153013667809407,-0.002054315935953177,0.005872476408562033,0.018079806012324617,0.005872476408562033,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-01,红利,中证红利,-0.004274548310870818,0.010153013667809407,-0.002054315935953177,-0.014427561978680226,-0.002220232374917641,-0.014427561978680226,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-01,低波,300SNLV,0.001070443211780292,0.010153013667809407,-0.002054315935953177,-0.009082570456029115,0.003124759147733469,-0.009082570456029115,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-01,质量,盈利质量,-0.021853885448870347,0.010153013667809407,-0.002054315935953177,-0.032006899116679755,-0.01979956951291717,-0.032006899116679755,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-01,规模,中证500,-0.009049635375469878,0.010153013667809407,-0.002054315935953177,-0.019202649043279285,-0.006995319439516701,-0.019202649043279285,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-01,动量,300动量,0.016469390549866736,0.010153013667809407,-0.002054315935953177,0.0063163768820573285,0.018523706485819913,0.0063163768820573285,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-08,价值,300价值,0.00708332041004045,0.012535320317612841,0.004881452209812842,-0.005451999907572391,0.002201868200227608,-0.005451999907572391,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-08,成长,300成长,0.011777753488374731,0.012535320317612841,0.004881452209812842,-0.0007575668292381099,0.006896301278561889,-0.0007575668292381099,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-08,红利,中证红利,0.007790368271954895,0.012535320317612841,0.004881452209812842,-0.004744952045657946,0.002908916062142053,-0.004744952045657946,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-08,低波,300SNLV,0.00918471208532523,0.012535320317612841,0.004881452209812842,-0.0033506082322876107,0.0043032598755123885,-0.0033506082322876107,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-08,质量,盈利质量,0.0028709994622571067,0.012535320317612841,0.004881452209812842,-0.009664320855355735,-0.0020104527475557354,-0.009664320855355735,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-08,规模,中证500,-0.00017335671172413747,0.012535320317612841,0.004881452209812842,-0.012708677029336979,-0.00505480892153698,-0.012708677029336979,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-08,动量,300动量,0.014951893135398242,0.012535320317612841,0.004881452209812842,0.0024165728177854007,0.0100704409255854,0.0024165728177854007,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-15,价值,300价值,0.010451545542303098,0.005371789049757769,0.0010264836718336667,0.005079756492545329,0.009425061870469431,0.005079756492545329,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-15,成长,300成长,0.015641155004332497,0.005371789049757769,0.0010264836718336667,0.010269365954574727,0.01461467133249883,0.010269365954574727,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-15,红利,中证红利,0.004561037303644433,0.005371789049757769,0.0010264836718336667,-0.0008107517461133362,0.003534553631810766,-0.0008107517461133362,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-15,低波,300SNLV,0.003594560359456045,0.005371789049757769,0.0010264836718336667,-0.0017772286903017243,0.002568076687622378,-0.0017772286903017243,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-15,质量,盈利质量,-0.0012258960957127751,0.005371789049757769,0.0010264836718336667,-0.006597685145470544,-0.002252379767546442,-0.006597685145470544,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-15,规模,中证500,-7.583289478541033e-05,0.005371789049757769,0.0010264836718336667,-0.0054476219445431795,-0.001102316566619077,-0.0054476219445431795,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-15,动量,300动量,0.016953142805621102,0.005371789049757769,0.0010264836718336667,0.011581353755863333,0.015926659133787435,0.011581353755863333,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-22,价值,300价值,0.06174635811058926,0.036240815228349765,0.0022128498442954836,0.025505542882239496,0.05953350826629378,0.025505542882239496,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-22,成长,300成长,0.05049891907364468,0.036240815228349765,0.0022128498442954836,0.014258103845294912,0.04828606922934919,0.014258103845294912,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-22,红利,中证红利,0.022867189806913046,0.036240815228349765,0.0022128498442954836,-0.013373625421436719,0.020654339962617563,-0.013373625421436719,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-22,低波,300SNLV,0.03556442509656743,0.036240815228349765,0.0022128498442954836,-0.000676390131782334,0.03335157525227195,-0.000676390131782334,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-22,质量,盈利质量,-0.022610865428751015,0.036240815228349765,0.0022128498442954836,-0.05885168065710078,-0.0248237152730465,-0.05885168065710078,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-22,规模,中证500,-0.017876197793286086,0.036240815228349765,0.0022128498442954836,-0.05411701302163585,-0.02008904763758157,-0.05411701302163585,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-22,动量,300动量,0.04662279643193146,0.036240815228349765,0.0022128498442954836,0.010381981203581692,0.04440994658763597,0.010381981203581692,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-29,价值,300价值,-0.04267834133825765,-0.04250718458361935,-0.03136601851398335,-0.00017115675463830193,-0.011312322824274301,-0.00017115675463830193,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-11-29,成长,300成长,-0.047203028899013066,-0.04250718458361935,-0.03136601851398335,-0.004695844315393716,-0.015837010385029715,-0.004695844315393716,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-11-29,红利,中证红利,-0.03562120468773233,-0.04250718458361935,-0.03136601851398335,0.006885979895887018,-0.0042551861737489816,0.006885979895887018,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-11-29,低波,300SNLV,-0.04184910589447355,-0.04250718458361935,-0.03136601851398335,0.0006580786891458024,-0.010483087380490197,0.0006580786891458024,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-11-29,质量,盈利质量,-0.01545538616225206,-0.04250718458361935,-0.03136601851398335,0.02705179842136729,0.01591063235173129,0.02705179842136729,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-11-29,规模,中证500,-0.02269967812470286,-0.04250718458361935,-0.03136601851398335,0.01980750645891649,0.008666340389280491,0.01980750645891649,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-11-29,动量,300动量,-0.05438411961117906,-0.04250718458361935,-0.03136601851398335,-0.01187693502755971,-0.02301810109719571,-0.01187693502755971,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-12-06,价值,300价值,-0.007078765522282593,-0.009236501507502326,-0.017735101079052962,0.002157735985219733,0.010656335556770369,0.002157735985219733,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-06,成长,300成长,-0.011891037767342572,-0.009236501507502326,-0.017735101079052962,-0.0026545362598402455,0.00584406331171039,-0.0026545362598402455,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-06,红利,中证红利,-0.010366123441253983,-0.009236501507502326,-0.017735101079052962,-0.0011296219337516566,0.007368977637798979,-0.0011296219337516566,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-06,低波,300SNLV,-0.007037081483259211,-0.009236501507502326,-0.017735101079052962,0.002199420024243115,0.01069801959579375,0.002199420024243115,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-06,质量,盈利质量,-0.025837985158288168,-0.009236501507502326,-0.017735101079052962,-0.016601483650785842,-0.008102884079235206,-0.016601483650785842,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-06,规模,中证500,-0.026614536886967577,-0.009236501507502326,-0.017735101079052962,-0.01737803537946525,-0.008879435807914615,-0.01737803537946525,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-06,动量,300动量,-0.007865825588195041,-0.009236501507502326,-0.017735101079052962,0.0013706759193072848,0.00986927549085792,0.0013706759193072848,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-13,价值,300价值,-0.0032814269157210862,0.005103026902334884,0.012533293249307853,-0.00838445381805597,-0.01581472016502894,-0.00838445381805597,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-13,成长,300成长,0.011723316223222868,0.005103026902334884,0.012533293249307853,0.006620289320887984,-0.0008099770260849848,0.006620289320887984,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-13,红利,中证红利,-0.00221040527817995,0.005103026902334884,0.012533293249307853,-0.007313432180514834,-0.014743698527487803,-0.007313432180514834,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-13,低波,300SNLV,-0.0039076536835880304,0.005103026902334884,0.012533293249307853,-0.009010680585922914,-0.016440946932895883,-0.009010680585922914,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-13,质量,盈利质量,0.019165538700474993,0.005103026902334884,0.012533293249307853,0.01406251179814011,0.00663224545116714,0.01406251179814011,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-13,规模,中证500,0.01966874086039261,0.005103026902334884,0.012533293249307853,0.014565713958057724,0.007135447611084755,0.014565713958057724,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-13,动量,300动量,0.022563104458445338,0.005103026902334884,0.012533293249307853,0.017460077556110454,0.010029811209137485,0.017460077556110454,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-20,价值,300价值,0.007437320716760398,0.000349846631950701,-0.0023584941632480705,0.007087474084809697,0.009795814880008469,0.007087474084809697,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-20,成长,300成长,0.004624414504265539,0.000349846631950701,-0.0023584941632480705,0.004274567872314838,0.00698290866751361,0.004274567872314838,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-20,红利,中证红利,0.0007410979011106544,0.000349846631950701,-0.0023584941632480705,0.00039125126915995345,0.003099592064358725,0.00039125126915995345,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-20,低波,300SNLV,-0.01160394207250004,0.000349846631950701,-0.0023584941632480705,-0.01195378870445074,-0.00924544790925197,-0.01195378870445074,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-20,质量,盈利质量,-0.013990084183902796,0.000349846631950701,-0.0023584941632480705,-0.014339930815853497,-0.011631590020654725,-0.014339930815853497,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-20,规模,中证500,-0.004764030668372277,0.000349846631950701,-0.0023584941632480705,-0.005113877300322978,-0.002405536505124206,-0.005113877300322978,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-20,动量,300动量,0.0031665440274710743,0.000349846631950701,-0.0023584941632480705,0.0028166973955203733,0.005525038190719145,0.0028166973955203733,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-27,价值,300价值,-9.121397417821697e-05,-0.003473679837340926,-0.007189034874488742,0.003382465863162709,0.007097820900310525,0.003382465863162709,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
2017-12-27,成长,300成长,-0.004579306035144226,-0.003473679837340926,-0.007189034874488742,-0.0011056261978033,0.002609728839344516,-0.0011056261978033,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
2017-12-27,红利,中证红利,0.003431228491601157,-0.003473679837340926,-0.007189034874488742,0.006904908328942083,0.0106202633660899,0.006904908328942083,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
2017-12-27,低波,300SNLV,-0.009677910370078258,-0.003473679837340926,-0.007189034874488742,-0.0062042305327373315,-0.0024888754955895154,-0.0062042305327373315,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
2017-12-27,质量,盈利质量,-0.007940025865723621,-0.003473679837340926,-0.007189034874488742,-0.004466346028382695,-0.0007509909912348789,-0.004466346028382695,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
2017-12-27,规模,中证500,-0.0038285839464762272,-0.003473679837340926,-0.007189034874488742,-0.0003549041091353011,0.003360450928012515,-0.0003549041091353011,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
