日期,企业生命周期阶段,生命周期代理指数,生命周期指数代码,生命周期代理收益,沪深300收益,生命周期代理超额收益,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2007-07-11,调整期,上国改革,H50052.CSI,,-0.005816105010478467,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.7528140243386829,1.4952254026121423,0.4238834484161856,-0.1396134159993928,高波动,4.4773,98.42999999999998,146.70999999999995,利率上行,高利率
2007-07-18,初创期,北证50,899050.BJ,,0.008709176151481257,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6773295206596384,1.6411690991253272,0.4224054948866632,-0.1396134159993927,高波动,4.4547,89.46999999999998,143.71,利率上行,高利率
2007-07-18,成长期,创业板50,399673.SZ,,0.008709176151481257,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6773295206596384,1.6411690991253272,0.4224054948866632,-0.1396134159993927,高波动,4.4547,89.46999999999998,143.71,利率上行,高利率
2007-07-18,成熟期,中证A50,930050.CSI,,0.008709176151481257,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6773295206596384,1.6411690991253272,0.4224054948866632,-0.1396134159993927,高波动,4.4547,89.46999999999998,143.71,利率上行,高利率
2007-07-18,调整期,上国改革,H50052.CSI,,0.008709176151481257,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6773295206596384,1.6411690991253272,0.4224054948866632,-0.1396134159993927,高波动,4.4547,89.46999999999998,143.71,利率上行,高利率
2007-07-25,初创期,北证50,899050.BJ,,0.10757943315406715,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.704238879450455,1.8755074112662609,0.42910932440568234,-0.1396134159993927,高波动,4.33,69.51,130.33,利率上行,高利率
2007-07-25,成长期,创业板50,399673.SZ,,0.10757943315406715,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.704238879450455,1.8755074112662609,0.42910932440568234,-0.1396134159993927,高波动,4.33,69.51,130.33,利率上行,高利率
2007-07-25,成熟期,中证A50,930050.CSI,,0.10757943315406715,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.704238879450455,1.8755074112662609,0.42910932440568234,-0.1396134159993927,高波动,4.33,69.51,130.33,利率上行,高利率
2007-07-25,调整期,上国改革,H50052.CSI,,0.10757943315406715,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.704238879450455,1.8755074112662609,0.42910932440568234,-0.1396134159993927,高波动,4.33,69.51,130.33,利率上行,高利率
2007-08-01,初创期,北证50,899050.BJ,,0.041504980930288315,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8349111959691355,2.25755214772137,0.42470043296872234,-0.1396134159993928,高波动,4.2857,65.08000000000003,121.86000000000004,利率上行,高利率
2007-08-01,成长期,创业板50,399673.SZ,,0.041504980930288315,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8349111959691355,2.25755214772137,0.42470043296872234,-0.1396134159993928,高波动,4.2857,65.08000000000003,121.86000000000004,利率上行,高利率
2007-08-01,成熟期,中证A50,930050.CSI,,0.041504980930288315,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8349111959691355,2.25755214772137,0.42470043296872234,-0.1396134159993928,高波动,4.2857,65.08000000000003,121.86000000000004,利率上行,高利率
2007-08-01,调整期,上国改革,H50052.CSI,,0.041504980930288315,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8349111959691355,2.25755214772137,0.42470043296872234,-0.1396134159993928,高波动,4.2857,65.08000000000003,121.86000000000004,利率上行,高利率
2007-08-08,初创期,北证50,899050.BJ,,0.06454434572668566,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.9824998447879802,2.504884339928106,0.41936458376606867,-0.13961341599939292,高波动,4.3166,72.60000000000004,124.62000000000005,利率上行,高利率
2007-08-08,成长期,创业板50,399673.SZ,,0.06454434572668566,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.9824998447879802,2.504884339928106,0.41936458376606867,-0.13961341599939292,高波动,4.3166,72.60000000000004,124.62000000000005,利率上行,高利率
2007-08-08,成熟期,中证A50,930050.CSI,,0.06454434572668566,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.9824998447879802,2.504884339928106,0.41936458376606867,-0.13961341599939292,高波动,4.3166,72.60000000000004,124.62000000000005,利率上行,高利率
2007-08-08,调整期,上国改革,H50052.CSI,,0.06454434572668566,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.9824998447879802,2.504884339928106,0.41936458376606867,-0.13961341599939292,高波动,4.3166,72.60000000000004,124.62000000000005,利率上行,高利率
2007-08-15,初创期,北证50,899050.BJ,,0.02512077501699328,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8565653452321298,2.500870840413924,0.41078583759592574,-0.1396134159993928,高波动,4.3541,52.40999999999998,121.70999999999998,利率上行,高利率
2007-08-15,成长期,创业板50,399673.SZ,,0.02512077501699328,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8565653452321298,2.500870840413924,0.41078583759592574,-0.1396134159993928,高波动,4.3541,52.40999999999998,121.70999999999998,利率上行,高利率
2007-08-15,成熟期,中证A50,930050.CSI,,0.02512077501699328,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8565653452321298,2.500870840413924,0.41078583759592574,-0.1396134159993928,高波动,4.3541,52.40999999999998,121.70999999999998,利率上行,高利率
2007-08-15,调整期,上国改革,H50052.CSI,,0.02512077501699328,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8565653452321298,2.500870840413924,0.41078583759592574,-0.1396134159993928,高波动,4.3541,52.40999999999998,121.70999999999998,利率上行,高利率
2007-08-22,初创期,北证50,899050.BJ,,0.04058210919746519,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8377120923537709,2.6101452862882497,0.4095849476351768,-0.1396134159993927,高波动,4.227,16.300000000000026,109.00000000000003,利率上行,高利率
2007-08-22,成长期,创业板50,399673.SZ,,0.04058210919746519,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8377120923537709,2.6101452862882497,0.4095849476351768,-0.1396134159993927,高波动,4.227,16.300000000000026,109.00000000000003,利率上行,高利率
2007-08-22,成熟期,中证A50,930050.CSI,,0.04058210919746519,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8377120923537709,2.6101452862882497,0.4095849476351768,-0.1396134159993927,高波动,4.227,16.300000000000026,109.00000000000003,利率上行,高利率
2007-08-22,调整期,上国改革,H50052.CSI,,0.04058210919746519,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8377120923537709,2.6101452862882497,0.4095849476351768,-0.1396134159993927,高波动,4.227,16.300000000000026,109.00000000000003,利率上行,高利率
2007-08-29,初创期,北证50,899050.BJ,,0.04491668194017984,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0322543583543888,2.610443916082373,0.388336566637686,-0.1396134159993928,高波动,4.2766,20.65999999999999,113.00000000000003,利率上行,高利率
2007-08-29,成长期,创业板50,399673.SZ,,0.04491668194017984,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0322543583543888,2.610443916082373,0.388336566637686,-0.1396134159993928,高波动,4.2766,20.65999999999999,113.00000000000003,利率上行,高利率
2007-08-29,成熟期,中证A50,930050.CSI,,0.04491668194017984,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0322543583543888,2.610443916082373,0.388336566637686,-0.1396134159993928,高波动,4.2766,20.65999999999999,113.00000000000003,利率上行,高利率
2007-08-29,调整期,上国改革,H50052.CSI,,0.04491668194017984,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0322543583543888,2.610443916082373,0.388336566637686,-0.1396134159993928,高波动,4.2766,20.65999999999999,113.00000000000003,利率上行,高利率
2007-09-05,初创期,北证50,899050.BJ,,0.02720149549597184,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0329402423185656,2.701330708361106,0.38835296882434156,-0.1396134159993928,高波动,4.244,9.980000000000011,105.39999999999998,利率震荡,高利率
2007-09-05,成长期,创业板50,399673.SZ,,0.02720149549597184,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0329402423185656,2.701330708361106,0.38835296882434156,-0.1396134159993928,高波动,4.244,9.980000000000011,105.39999999999998,利率震荡,高利率
2007-09-05,成熟期,中证A50,930050.CSI,,0.02720149549597184,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0329402423185656,2.701330708361106,0.38835296882434156,-0.1396134159993928,高波动,4.244,9.980000000000011,105.39999999999998,利率震荡,高利率
2007-09-05,调整期,上国改革,H50052.CSI,,0.02720149549597184,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,1.0329402423185656,2.701330708361106,0.38835296882434156,-0.1396134159993928,高波动,4.244,9.980000000000011,105.39999999999998,利率震荡,高利率
2007-09-12,初创期,北证50,899050.BJ,,-0.03731615952887446,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8883951477834897,2.5492904439660893,0.40143797942753545,-0.1396134159993928,高波动,4.3788,14.679999999999982,114.56,利率上行,高利率
2007-09-12,成长期,创业板50,399673.SZ,,-0.03731615952887446,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8883951477834897,2.5492904439660893,0.40143797942753545,-0.1396134159993928,高波动,4.3788,14.679999999999982,114.56,利率上行,高利率
2007-09-12,成熟期,中证A50,930050.CSI,,-0.03731615952887446,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8883951477834897,2.5492904439660893,0.40143797942753545,-0.1396134159993928,高波动,4.3788,14.679999999999982,114.56,利率上行,高利率
2007-09-12,调整期,上国改革,H50052.CSI,,-0.03731615952887446,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8883951477834897,2.5492904439660893,0.40143797942753545,-0.1396134159993928,高波动,4.3788,14.679999999999982,114.56,利率上行,高利率
2007-09-19,初创期,北证50,899050.BJ,,0.05895308236403296,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.923906461858504,2.6829787763606565,0.40403330404052273,-0.13961341599939292,高波动,4.5474,10.659999999999936,114.73999999999998,利率上行,高利率
2007-09-19,成长期,创业板50,399673.SZ,,0.05895308236403296,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.923906461858504,2.6829787763606565,0.40403330404052273,-0.13961341599939292,高波动,4.5474,10.659999999999936,114.73999999999998,利率上行,高利率
2007-09-19,成熟期,中证A50,930050.CSI,,0.05895308236403296,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.923906461858504,2.6829787763606565,0.40403330404052273,-0.13961341599939292,高波动,4.5474,10.659999999999936,114.73999999999998,利率上行,高利率
2007-09-19,调整期,上国改革,H50052.CSI,,0.05895308236403296,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.923906461858504,2.6829787763606565,0.40403330404052273,-0.13961341599939292,高波动,4.5474,10.659999999999936,114.73999999999998,利率上行,高利率
2007-09-26,初创期,北证50,899050.BJ,,-0.007702382580426881,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8305740722049584,2.6587396233151837,0.40701211222227357,-0.13961341599939292,高波动,4.445,4.649999999999999,102.05000000000001,利率震荡,高利率
2007-09-26,成长期,创业板50,399673.SZ,,-0.007702382580426881,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8305740722049584,2.6587396233151837,0.40701211222227357,-0.13961341599939292,高波动,4.445,4.649999999999999,102.05000000000001,利率震荡,高利率
2007-09-26,成熟期,中证A50,930050.CSI,,-0.007702382580426881,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8305740722049584,2.6587396233151837,0.40701211222227357,-0.13961341599939292,高波动,4.445,4.649999999999999,102.05000000000001,利率震荡,高利率
2007-09-26,调整期,上国改革,H50052.CSI,,-0.007702382580426881,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.8305740722049584,2.6587396233151837,0.40701211222227357,-0.13961341599939292,高波动,4.445,4.649999999999999,102.05000000000001,利率震荡,高利率
2007-10-03,初创期,北证50,899050.BJ,,0.023518671477633646,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.7979151835305689,2.6531589135098494,0.40654784785633985,-0.1396134159993928,高波动,4.445,-2.9499999999999638,100.50000000000003,利率震荡,高利率
2007-10-03,成长期,创业板50,399673.SZ,,0.023518671477633646,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.7979151835305689,2.6531589135098494,0.40654784785633985,-0.1396134159993928,高波动,4.445,-2.9499999999999638,100.50000000000003,利率震荡,高利率
2007-10-03,成熟期,中证A50,930050.CSI,,0.023518671477633646,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.7979151835305689,2.6531589135098494,0.40654784785633985,-0.1396134159993928,高波动,4.445,-2.9499999999999638,100.50000000000003,利率震荡,高利率
2007-10-03,调整期,上国改革,H50052.CSI,,0.023518671477633646,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.7979151835305689,2.6531589135098494,0.40654784785633985,-0.1396134159993928,高波动,4.445,-2.9499999999999638,100.50000000000003,利率震荡,高利率
2007-10-10,初创期,北证50,899050.BJ,,0.03069806826150745,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.727002289066248,2.649710921699668,0.4014226635835562,-0.1396134159993928,高波动,4.3737,-10.359999999999925,88.07000000000005,利率下行,高利率
2007-10-10,成长期,创业板50,399673.SZ,,0.03069806826150745,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.727002289066248,2.649710921699668,0.4014226635835562,-0.1396134159993928,高波动,4.3737,-10.359999999999925,88.07000000000005,利率下行,高利率
2007-10-10,成熟期,中证A50,930050.CSI,,0.03069806826150745,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.727002289066248,2.649710921699668,0.4014226635835562,-0.1396134159993928,高波动,4.3737,-10.359999999999925,88.07000000000005,利率下行,高利率
2007-10-10,调整期,上国改革,H50052.CSI,,0.03069806826150745,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.727002289066248,2.649710921699668,0.4014226635835562,-0.1396134159993928,高波动,4.3737,-10.359999999999925,88.07000000000005,利率下行,高利率
2007-10-17,初创期,北证50,899050.BJ,,0.024772530495489997,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6147842684625926,2.696002927356419,0.3937261825747655,-0.1396134159993927,高波动,4.45,-0.46999999999997044,89.00000000000001,利率震荡,高利率
2007-10-17,成长期,创业板50,399673.SZ,,0.024772530495489997,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6147842684625926,2.696002927356419,0.3937261825747655,-0.1396134159993927,高波动,4.45,-0.46999999999997044,89.00000000000001,利率震荡,高利率
2007-10-17,成熟期,中证A50,930050.CSI,,0.024772530495489997,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6147842684625926,2.696002927356419,0.3937261825747655,-0.1396134159993927,高波动,4.45,-0.46999999999997044,89.00000000000001,利率震荡,高利率
2007-10-17,调整期,上国改革,H50052.CSI,,0.024772530495489997,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.6147842684625926,2.696002927356419,0.3937261825747655,-0.1396134159993927,高波动,4.45,-0.46999999999997044,89.00000000000001,利率震荡,高利率
2007-10-24,初创期,北证50,899050.BJ,,-0.04385042156791852,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.4704864965183966,2.5007698085504826,0.4027214234228813,-0.13961341599939292,高波动,4.485,15.500000000000025,85.01000000000003,利率上行,高利率
2007-10-24,成长期,创业板50,399673.SZ,,-0.04385042156791852,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.4704864965183966,2.5007698085504826,0.4027214234228813,-0.13961341599939292,高波动,4.485,15.500000000000025,85.01000000000003,利率上行,高利率
2007-10-24,成熟期,中证A50,930050.CSI,,-0.04385042156791852,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.4704864965183966,2.5007698085504826,0.4027214234228813,-0.13961341599939292,高波动,4.485,15.500000000000025,85.01000000000003,利率上行,高利率
2007-10-24,调整期,上国改革,H50052.CSI,,-0.04385042156791852,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.4704864965183966,2.5007698085504826,0.4027214234228813,-0.13961341599939292,高波动,4.485,15.500000000000025,85.01000000000003,利率上行,高利率
2007-10-31,初创期,北证50,899050.BJ,,0.01270290669815255,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.44275098404516067,2.4856070066431797,0.40336755944493624,-0.13961341599939292,高波动,4.4937,20.79999999999993,85.87999999999995,利率上行,高利率
2007-10-31,成长期,创业板50,399673.SZ,,0.01270290669815255,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.44275098404516067,2.4856070066431797,0.40336755944493624,-0.13961341599939292,高波动,4.4937,20.79999999999993,85.87999999999995,利率上行,高利率
2007-10-31,成熟期,中证A50,930050.CSI,,0.01270290669815255,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.44275098404516067,2.4856070066431797,0.40336755944493624,-0.13961341599939292,高波动,4.4937,20.79999999999993,85.87999999999995,利率上行,高利率
2007-10-31,调整期,上国改革,H50052.CSI,,0.01270290669815255,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.44275098404516067,2.4856070066431797,0.40336755944493624,-0.13961341599939292,高波动,4.4937,20.79999999999993,85.87999999999995,利率上行,高利率
2007-11-07,初创期,北证50,899050.BJ,,-0.05810854214611105,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.3082869503178449,2.279575996583859,0.41047153160171973,-0.1396134159993928,高波动,4.5441,22.750000000000004,95.35000000000005,利率上行,高利率
2007-11-07,成长期,创业板50,399673.SZ,,-0.05810854214611105,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.3082869503178449,2.279575996583859,0.41047153160171973,-0.1396134159993928,高波动,4.5441,22.750000000000004,95.35000000000005,利率上行,高利率
2007-11-07,成熟期,中证A50,930050.CSI,,-0.05810854214611105,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.3082869503178449,2.279575996583859,0.41047153160171973,-0.1396134159993928,高波动,4.5441,22.750000000000004,95.35000000000005,利率上行,高利率
2007-11-07,调整期,上国改革,H50052.CSI,,-0.05810854214611105,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.3082869503178449,2.279575996583859,0.41047153160171973,-0.1396134159993928,高波动,4.5441,22.750000000000004,95.35000000000005,利率上行,高利率
2007-11-14,初创期,北证50,899050.BJ,,-0.05103042106171651,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2572807489116773,2.1573231015966785,0.4180254182371641,-0.1396134159993927,高波动,4.5922,23.81000000000002,76.22,利率上行,高利率
2007-11-14,成长期,创业板50,399673.SZ,,-0.05103042106171651,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2572807489116773,2.1573231015966785,0.4180254182371641,-0.1396134159993927,高波动,4.5922,23.81000000000002,76.22,利率上行,高利率
2007-11-14,成熟期,中证A50,930050.CSI,,-0.05103042106171651,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2572807489116773,2.1573231015966785,0.4180254182371641,-0.1396134159993927,高波动,4.5922,23.81000000000002,76.22,利率上行,高利率
2007-11-14,调整期,上国改革,H50052.CSI,,-0.05103042106171651,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.2572807489116773,2.1573231015966785,0.4180254182371641,-0.1396134159993927,高波动,4.5922,23.81000000000002,76.22,利率上行,高利率
2007-11-21,初创期,北证50,899050.BJ,,-0.0008941502113041233,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.16251517783986036,2.036653821793093,0.40051418578690856,-0.1396134159993928,高波动,4.545,31.79999999999996,48.09999999999999,利率上行,高利率
2007-11-21,成长期,创业板50,399673.SZ,,-0.0008941502113041233,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.16251517783986036,2.036653821793093,0.40051418578690856,-0.1396134159993928,高波动,4.545,31.79999999999996,48.09999999999999,利率上行,高利率
2007-11-21,成熟期,中证A50,930050.CSI,,-0.0008941502113041233,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.16251517783986036,2.036653821793093,0.40051418578690856,-0.1396134159993928,高波动,4.545,31.79999999999996,48.09999999999999,利率上行,高利率
2007-11-21,调整期,上国改革,H50052.CSI,,-0.0008941502113041233,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.16251517783986036,2.036653821793093,0.40051418578690856,-0.1396134159993928,高波动,4.545,31.79999999999996,48.09999999999999,利率上行,高利率
2007-11-28,初创期,北证50,899050.BJ,,-0.07223026693665247,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.07847706131584076,1.751449393320895,0.41409373822071244,-0.18674677056857036,高波动,4.5089,23.22999999999995,43.889999999999944,利率上行,高利率
2007-11-28,成长期,创业板50,399673.SZ,,-0.07223026693665247,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.07847706131584076,1.751449393320895,0.41409373822071244,-0.18674677056857036,高波动,4.5089,23.22999999999995,43.889999999999944,利率上行,高利率
2007-11-28,成熟期,中证A50,930050.CSI,,-0.07223026693665247,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.07847706131584076,1.751449393320895,0.41409373822071244,-0.18674677056857036,高波动,4.5089,23.22999999999995,43.889999999999944,利率上行,高利率
2007-11-28,调整期,上国改革,H50052.CSI,,-0.07223026693665247,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.07847706131584076,1.751449393320895,0.41409373822071244,-0.18674677056857036,高波动,4.5089,23.22999999999995,43.889999999999944,利率上行,高利率
2007-12-05,初创期,北证50,899050.BJ,,0.04416748118606817,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.27241034854024604,1.6821089043571402,0.3770903379472185,-0.18674677056857014,高波动,4.5096,26.560000000000006,36.54000000000002,利率上行,高利率
2007-12-05,成长期,创业板50,399673.SZ,,0.04416748118606817,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.27241034854024604,1.6821089043571402,0.3770903379472185,-0.18674677056857014,高波动,4.5096,26.560000000000006,36.54000000000002,利率上行,高利率
2007-12-05,成熟期,中证A50,930050.CSI,,0.04416748118606817,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.27241034854024604,1.6821089043571402,0.3770903379472185,-0.18674677056857014,高波动,4.5096,26.560000000000006,36.54000000000002,利率上行,高利率
2007-12-05,调整期,上国改革,H50052.CSI,,0.04416748118606817,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.27241034854024604,1.6821089043571402,0.3770903379472185,-0.18674677056857014,高波动,4.5096,26.560000000000006,36.54000000000002,利率上行,高利率
2007-12-12,初创期,北证50,899050.BJ,,0.03925761221713353,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.17480307555706465,1.8089612517192744,0.33412692327859705,-0.18674677056857025,高波动,4.5118,13.3,27.979999999999983,利率上行,高利率
2007-12-12,成长期,创业板50,399673.SZ,,0.03925761221713353,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.17480307555706465,1.8089612517192744,0.33412692327859705,-0.18674677056857025,高波动,4.5118,13.3,27.979999999999983,利率上行,高利率
2007-12-12,成熟期,中证A50,930050.CSI,,0.03925761221713353,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.17480307555706465,1.8089612517192744,0.33412692327859705,-0.18674677056857025,高波动,4.5118,13.3,27.979999999999983,利率上行,高利率
2007-12-12,调整期,上国改革,H50052.CSI,,0.03925761221713353,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.17480307555706465,1.8089612517192744,0.33412692327859705,-0.18674677056857025,高波动,4.5118,13.3,27.979999999999983,利率上行,高利率
2007-12-19,初创期,北证50,899050.BJ,,-0.03436834933546795,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.11294459887670305,1.5694730977156022,0.3352898897866207,-0.18674677056857036,高波动,4.428,-11.939999999999973,-1.2800000000000367,利率下行,高利率
2007-12-19,成长期,创业板50,399673.SZ,,-0.03436834933546795,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.11294459887670305,1.5694730977156022,0.3352898897866207,-0.18674677056857036,高波动,4.428,-11.939999999999973,-1.2800000000000367,利率下行,高利率
2007-12-19,成熟期,中证A50,930050.CSI,,-0.03436834933546795,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.11294459887670305,1.5694730977156022,0.3352898897866207,-0.18674677056857036,高波动,4.428,-11.939999999999973,-1.2800000000000367,利率下行,高利率
2007-12-19,调整期,上国改革,H50052.CSI,,-0.03436834933546795,,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.11294459887670305,1.5694730977156022,0.3352898897866207,-0.18674677056857036,高波动,4.428,-11.939999999999973,-1.2800000000000367,利率下行,高利率
